head	relation	tail
client_3D563977A8	owns	machine_4CB081D0AF
client_3D563977A8	owns	machine_349F764B8E
client_3D563977A8	owns	machine_014CCCC5F5
client_3D563977A8	owns	machine_332299F14F
client_3D563977A8	owns	machine_FC68487BA8
client_3D563977A8	owns	machine_62119CA9BB
client_3D563977A8	owns	machine_597225072E
client_3D563977A8	owns	machine_02868C4894
client_3D563977A8	owns	machine_6E8FA90DB3
client_3D563977A8	owns	machine_9C01F4EB73
client_3D563977A8	owns	machine_6310147B65
client_3D563977A8	owns	machine_3EEF502CB6
client_3D563977A8	owns	machine_47666A86C3
client_3D563977A8	owns	machine_2AE305B2A8
client_3D563977A8	owns	machine_DAF77A9E7F
client_3D563977A8	owns	machine_8DC7383E9A
client_3D563977A8	owns	machine_E298CFC91E
client_3D563977A8	owns	machine_B8E06EA6EA
client_3D563977A8	owns	machine_FF6B187A81
client_3D563977A8	owns	machine_92F021F1EE
client_3D563977A8	owns	machine_9903C6B16E
client_3D563977A8	owns	machine_043F5D3673
client_3D563977A8	owns	machine_581B653D65
client_3D563977A8	owns	machine_A4C4F45273
client_3D563977A8	owns	machine_AFD999AFFB
client_3D563977A8	owns	machine_ACC07D5C11
client_3D563977A8	owns	machine_3AC7945736
client_3D563977A8	owns	machine_8E552034B5
client_3D563977A8	owns	machine_C375645533
client_3D563977A8	owns	machine_1703D8DF88
client_3D563977A8	owns	machine_C2F9E85AE8
client_3D563977A8	owns	machine_ED25E5AA5F
client_3D563977A8	owns	machine_7F5F581E48
client_3D563977A8	owns	machine_5AD0DBFC6B
client_3D563977A8	owns	machine_15DD6CFF63
client_3D563977A8	owns	machine_91DC52AF29
client_3D563977A8	owns	machine_ECC08335CA
client_3D563977A8	owns	machine_EBD7D5FFCD
client_3D563977A8	owns	machine_A57AD8387C
client_3D563977A8	owns	machine_9D2E323E91
client_3D563977A8	owns	machine_245BCF7D7B
client_3D563977A8	owns	machine_F542B26ADD
client_3D563977A8	owns	machine_F4E612256E
client_3D563977A8	owns	machine_2A0FF68528
client_3D563977A8	owns	machine_A85072BE29
client_3D563977A8	owns	machine_9ED9D64641
client_3D563977A8	owns	machine_59BB3DECF2
client_3D563977A8	owns	machine_0A9AFB990C
client_3D563977A8	owns	machine_05DD8F9680
client_3D563977A8	owns	machine_C237B99B58
client_3D563977A8	owns	machine_1B8473D091
client_3D563977A8	owns	machine_B10C7C6233
client_3D563977A8	owns	machine_38DF1629EF
client_3D563977A8	owns	machine_1D3C81AF18
client_3D563977A8	owns	machine_9946209FCC
client_3D563977A8	owns	machine_4538B6A30E
client_3D563977A8	owns	machine_7B3D9DEF3E
client_3D563977A8	owns	machine_C5C0F56C2A
client_3D563977A8	owns	machine_C6B208C285
client_3D563977A8	owns	machine_21DB79D38A
client_3D563977A8	owns	machine_34FE239F9B
client_3D563977A8	owns	machine_7655EE1CAF
client_3D563977A8	owns	machine_780228D8D1
client_3D563977A8	owns	machine_4D55ED767A
client_3D563977A8	owns	machine_D8A138DB16
client_3D563977A8	owns	machine_E83E044482
client_3D563977A8	owns	machine_B3A7B7714C
client_3D563977A8	owns	machine_D818AE54F5
client_3D563977A8	owns	machine_7E179566AC
client_3D563977A8	owns	machine_6B82EE7C68
client_3D563977A8	owns	machine_497E405471
client_3D563977A8	owns	machine_2697ACD312
client_3D563977A8	owns	machine_0B11118E81
client_3D563977A8	owns	machine_5C1B4BF52D
client_3D563977A8	owns	machine_950F589ADC
client_3D563977A8	owns	machine_7E44BE6B4E
client_3D563977A8	owns	machine_90310309D3
client_3D563977A8	owns	machine_173B06C8B0
client_3D563977A8	owns	machine_46586E1DAB
client_3D563977A8	owns	machine_A778C48A02
client_3D563977A8	owns	machine_5726A739D9
client_3D563977A8	owns	machine_70E4CAF7F4
client_3D563977A8	owns	machine_C533583D89
client_3D563977A8	owns	machine_6F2A5226FE
client_3D563977A8	owns	machine_D375B27B39
client_3D563977A8	owns	machine_13C549FBF4
client_3D563977A8	owns	machine_7F4475EA79
client_3D563977A8	owns	machine_1269EBDA2D
client_3D563977A8	owns	machine_9AF6181262
client_3D563977A8	owns	machine_86DA2F6977
client_3D563977A8	owns	machine_38AB6B81FC
client_3D563977A8	owns	machine_5FF0613329
client_3D563977A8	owns	machine_1C29AC9979
client_3D563977A8	owns	machine_20F62FCA5A
client_3D563977A8	owns	machine_A1F47CBC91
client_3D563977A8	owns	machine_9C628D3743
client_3D563977A8	owns	machine_BD9A21F0A5
client_3D563977A8	owns	machine_2FF7CA5254
client_3D563977A8	owns	machine_97540DDFB6
client_3D563977A8	owns	machine_3FB2342501
client_3D563977A8	owns	machine_E52AEEC00E
client_3D563977A8	owns	machine_92F53A8439
client_3D563977A8	owns	machine_E7C812C005
client_3D563977A8	owns	machine_528C3EBC9B
client_3D563977A8	owns	machine_417BA627E4
client_3D563977A8	owns	machine_2E98EC489C
client_3D563977A8	owns	machine_E0E218C76F
client_3D563977A8	owns	machine_747ECD8E53
client_3D563977A8	owns	machine_A7999EF879
client_3D563977A8	owns	machine_73452B3BA1
client_3D563977A8	owns	machine_A4788383A4
client_3D563977A8	owns	machine_4B2C3E05F0
client_3D563977A8	owns	machine_172FEA0A5E
client_3D563977A8	owns	machine_84598B20CE
client_3D563977A8	owns	machine_54559DC87C
client_3D563977A8	owns	machine_7CB8BBF809
client_3D563977A8	owns	machine_FFE5E1712B
client_3D563977A8	owns	machine_07FD27299D
client_3D563977A8	owns	machine_51C1420FC4
client_3D563977A8	owns	machine_0EE550F1CA
client_3D563977A8	owns	machine_DB6594A530
client_3D563977A8	owns	machine_9581558E78
client_3D563977A8	owns	machine_78DE5DEB7B
client_3D563977A8	owns	machine_189822EB25
client_3D563977A8	owns	machine_B3C06F4D9D
client_3D563977A8	owns	machine_C423D75A30
client_3D563977A8	owns	machine_996E018C19
client_3D563977A8	owns	machine_DBFCDECC4B
client_3D563977A8	owns	machine_7EF2F41246
client_3D563977A8	owns	machine_FA36CC08A2
client_3D563977A8	owns	machine_FDD991EFFF
client_3D563977A8	owns	machine_3C4F81CA58
client_3D563977A8	owns	machine_DE4DA2694F
client_3D563977A8	owns	machine_9D7FE42830
client_3D563977A8	owns	machine_610CAE005C
client_3D563977A8	owns	machine_59503636A4
client_3D563977A8	owns	machine_46491BE4D1
client_3D563977A8	owns	machine_33E65BCD1F
client_3D563977A8	owns	machine_4F96E81138
client_3D563977A8	owns	machine_405693E5E7
client_3D563977A8	owns	machine_8AB9E1BFE1
client_3D563977A8	owns	machine_5953F1A2DE
client_3D563977A8	owns	machine_2630A8316E
client_3D563977A8	owns	machine_03E059A3A2
client_3D563977A8	owns	machine_FC98C4B404
client_3D563977A8	owns	machine_28EDE8559E
client_3D563977A8	owns	machine_A633C3D006
client_3D563977A8	owns	machine_3C7A087284
client_3D563977A8	owns	machine_9BEF94D7BA
client_3D563977A8	owns	machine_F00F3349FD
client_3D563977A8	owns	machine_3C427815D5
client_3D563977A8	owns	machine_8B78829290
client_3D563977A8	owns	machine_7B67407BBA
client_3D563977A8	owns	machine_59737C075B
client_3D563977A8	owns	machine_54DA3A216A
client_3D563977A8	owns	machine_345DE9C0F9
client_3D563977A8	owns	machine_09C40C3865
client_3D563977A8	owns	machine_A09DE06429
client_3D563977A8	owns	machine_C9D7120D94
client_3D563977A8	owns	machine_B445E36971
client_3D563977A8	owns	machine_135ECAEB22
client_3D563977A8	owns	machine_A8132B4413
client_3D563977A8	owns	machine_484C67964C
client_3D563977A8	owns	machine_3AED8671FD
client_3D563977A8	owns	machine_5E6E81BF9F
client_3D563977A8	owns	machine_3306633D17
client_3D563977A8	owns	machine_A006375720
client_3D563977A8	owns	machine_1FDAA3489E
client_3D563977A8	owns	machine_04CC04A16D
client_3D563977A8	owns	machine_244EF1293A
client_3D563977A8	owns	machine_5578D46BBC
client_3D563977A8	owns	machine_A620977BFD
client_3D563977A8	owns	machine_46653E7D9A
client_3D563977A8	owns	machine_AF5D3FA9CA
client_3D563977A8	owns	machine_1B3DB1765E
client_3D563977A8	owns	machine_E45F3756BB
client_3D563977A8	owns	machine_FEB02CCC25
client_3D563977A8	owns	machine_1A87FF109B
client_3D563977A8	owns	machine_AFF00A72E0
client_3D563977A8	owns	machine_03247F1E2A
client_3D563977A8	owns	machine_C07BE1B913
client_3D563977A8	owns	machine_FE602B61F6
client_3D563977A8	owns	machine_7C5DC7A0DB
client_3D563977A8	owns	machine_F3C6C8C541
client_3D563977A8	owns	machine_A3AE642C92
client_3D563977A8	owns	machine_1ADB3E0332
client_3D563977A8	owns	machine_221DD4D758
client_3D563977A8	owns	machine_2A2CB2BA1A
client_3D563977A8	owns	machine_25DD501D6D
client_3D563977A8	owns	machine_8F4837CAE6
client_3D563977A8	owns	machine_E5446C305A
client_3D563977A8	owns	machine_B026AB487B
client_3D563977A8	owns	machine_5EEAB44FE9
client_3D563977A8	owns	machine_20E2F9398B
client_3D563977A8	owns	machine_7BDF4E4362
client_3D563977A8	owns	machine_175FE81224
client_3D563977A8	owns	machine_49B6070E26
client_3D563977A8	owns	machine_3A0947578E
client_3D563977A8	owns	machine_F07378363F
client_3D563977A8	owns	machine_AB1E4D6DB0
client_3D563977A8	owns	machine_2E5750000F
client_3D563977A8	owns	machine_AD6086457D
client_3D563977A8	owns	machine_DF86CC9FA6
client_3D563977A8	owns	machine_2C840D3DC4
client_3D563977A8	owns	machine_4AB3196FE7
client_3D563977A8	owns	machine_D19F703B09
client_3D563977A8	owns	machine_84F4C5DAAB
client_3D563977A8	owns	machine_29EC6217E2
client_3D563977A8	owns	machine_BEC9E2AC0E
client_3D563977A8	owns	machine_6D693A3BF0
client_3D563977A8	owns	machine_1AC55639B1
client_3D563977A8	owns	machine_CECCB70E8B
client_3D563977A8	owns	machine_19440017DC
client_3F2EF94B70	owns	machine_82D3632EE2
client_3F2EF94B70	owns	machine_E1A1140655
client_3FCA40EAA9	owns	machine_B588CF8641
client_3FCA40EAA9	owns	machine_573D66F600
client_3FCA40EAA9	owns	machine_D1ADFE05D3
client_3FCA40EAA9	owns	machine_4EB340F071
client_3FCA40EAA9	owns	machine_B4A092864B
client_3FCA40EAA9	owns	machine_6E64618C06
client_3FCA40EAA9	owns	machine_46F482DF7D
client_3FCA40EAA9	owns	machine_9C5A06BD77
client_3FCA40EAA9	owns	machine_0F32C7514D
client_3FCA40EAA9	owns	machine_1A182C9422
client_3FCA40EAA9	owns	machine_2724B06ED4
client_3FCA40EAA9	owns	machine_670DD048F5
client_3FCA40EAA9	owns	machine_276AF9E085
client_3FCA40EAA9	owns	machine_8E1EBB36BC
client_3FCA40EAA9	owns	machine_8D4CF82DC8
client_3FCA40EAA9	owns	machine_537CF4C93C
client_41923D058C	owns	machine_D2E345B432
client_42DE417565	owns	machine_1F25F5D136
client_42DE417565	owns	machine_72A976AAC4
client_42DE417565	owns	machine_5216950CAB
client_42DE417565	owns	machine_3EFE54ABCF
client_42DE417565	owns	machine_F08D8105DC
client_42DE417565	owns	machine_C9A99965C0
client_42DE417565	owns	machine_6EBC20C853
client_42DE417565	owns	machine_6785FB5DFF
client_42DE417565	owns	machine_6C2D7D29D0
client_42DE417565	owns	machine_28D2F931DB
client_42DE417565	owns	machine_C9DD47B133
client_42DE417565	owns	machine_6392B144A1
client_42DE417565	owns	machine_68D5E72279
client_42DE417565	owns	machine_FAC19F8596
client_42DE417565	owns	machine_A1481B9BE2
client_42DE417565	owns	machine_6CAA91148A
client_4745912737	owns	machine_54CA20BA0E
client_48C478DDBA	owns	machine_218FA69FF8
client_48C478DDBA	owns	machine_9F2C693C91
client_48C478DDBA	owns	machine_24D7A500A6
client_4A5E8DF761	owns	machine_35EE9F6C48
client_4A5E8DF761	owns	machine_5D80B6F4B2
client_4A5E8DF761	owns	machine_4623225FB4
client_4A5E8DF761	owns	machine_16C5BBDB58
client_4A5E8DF761	owns	machine_F6E148570D
client_4A5E8DF761	owns	machine_14364C85C4
client_4A5E8DF761	owns	machine_58B16095AD
client_4A5E8DF761	owns	machine_D9410CAEE9
client_4A5E8DF761	owns	machine_81A54C70DA
client_4A5E8DF761	owns	machine_429F58E088
client_4A5E8DF761	owns	machine_D65C8F8CE8
client_4A5E8DF761	owns	machine_5CA3B637FB
client_4A5E8DF761	owns	machine_47F8ADCAFE
client_4A5E8DF761	owns	machine_FD2888EED0
client_4A5E8DF761	owns	machine_83A0D74E89
client_4A5E8DF761	owns	machine_B59E736C89
client_4A5E8DF761	owns	machine_E58957592D
client_4A5E8DF761	owns	machine_C4D5725154
client_4A5E8DF761	owns	machine_B1D726AF7B
client_4A5E8DF761	owns	machine_228B0585D6
client_4A5E8DF761	owns	machine_1970EE8603
client_4A5E8DF761	owns	machine_13F82C77AD
client_4A5E8DF761	owns	machine_472911FA03
client_4A5E8DF761	owns	machine_8047025B76
client_4A5E8DF761	owns	machine_549B92BFFF
client_4A5E8DF761	owns	machine_A7E208FB8D
client_4A5E8DF761	owns	machine_A5A3124216
client_4A5E8DF761	owns	machine_5421F26DB7
client_4A5E8DF761	owns	machine_549EC4B965
client_4A5E8DF761	owns	machine_73CBA5354C
client_4A5E8DF761	owns	machine_E7ABED7D92
client_4A5E8DF761	owns	machine_5689DF2C23
client_4A5E8DF761	owns	machine_6E40F13AA3
client_4A5E8DF761	owns	machine_278F300CD4
client_4A5E8DF761	owns	machine_6A18A4DDC7
client_4A5E8DF761	owns	machine_FA6B0AECF6
client_4A5E8DF761	owns	machine_6578F21E23
client_4A5E8DF761	owns	machine_65F41DAD63
client_4A5E8DF761	owns	machine_53E12E6411
client_4A5E8DF761	owns	machine_F1CDD3E5E2
client_4A5E8DF761	owns	machine_CC3AD0533C
client_4A5E8DF761	owns	machine_2D56B98558
client_4A5E8DF761	owns	machine_278E47AB5F
client_4A5E8DF761	owns	machine_D82751E748
client_4A5E8DF761	owns	machine_E3333FC7F4
client_4A5E8DF761	owns	machine_37D5EBF753
client_4A5E8DF761	owns	machine_B96D42E519
client_4A5E8DF761	owns	machine_9BF366EA4A
client_4A5E8DF761	owns	machine_BC37F63CC8
client_4A5E8DF761	owns	machine_8A75A815F1
client_4A5E8DF761	owns	machine_C160D3DEE8
client_4A5E8DF761	owns	machine_870A77540C
client_4A5E8DF761	owns	machine_A04521EE16
client_4A5E8DF761	owns	machine_FF8CF36DB5
client_4A5E8DF761	owns	machine_CBBA03B59C
client_4A5E8DF761	owns	machine_C7FB876957
client_4A5E8DF761	owns	machine_BEDAC35F6C
client_4A5E8DF761	owns	machine_9C1A3B02C8
client_4A5E8DF761	owns	machine_300C3E2A76
client_4A5E8DF761	owns	machine_78FF7238DA
client_4A5E8DF761	owns	machine_A4A37CA462
client_4A5E8DF761	owns	machine_E128DA3265
client_4A5E8DF761	owns	machine_15664AD873
client_4A5E8DF761	owns	machine_3F926A4641
client_4A5E8DF761	owns	machine_3C7294013F
client_4A5E8DF761	owns	machine_854BC477E7
client_4A5E8DF761	owns	machine_19F28837AA
client_4A5E8DF761	owns	machine_4ED591C293
client_4A5E8DF761	owns	machine_42A6D2465C
client_4A5E8DF761	owns	machine_537CF4C93C
client_4A5E8DF761	owns	machine_F870844E16
client_4A5E8DF761	owns	machine_62DC172F60
client_4A5E8DF761	owns	machine_0729AC9814
client_4A5E8DF761	owns	machine_5C3AE6E55B
client_4A5E8DF761	owns	machine_358BC005A5
client_4A5E8DF761	owns	machine_2DC107EBFF
client_4A5E8DF761	owns	machine_3B1612BC48
client_4A5E8DF761	owns	machine_3B7D964B87
client_4A5E8DF761	owns	machine_30BD591DB8
client_4A5E8DF761	owns	machine_F5CC7A74AC
client_4A5E8DF761	owns	machine_E6F81B0D9F
client_4A5E8DF761	owns	machine_98FB461F2E
client_4A5E8DF761	owns	machine_186D403B26
client_4A5E8DF761	owns	machine_AF07B328F2
client_4A5E8DF761	owns	machine_9EA938248F
client_4A5E8DF761	owns	machine_6EAF12D80D
client_4A5E8DF761	owns	machine_F475E1369C
client_4A5E8DF761	owns	machine_3ACC5367C4
client_4A5E8DF761	owns	machine_9D4216AC32
client_4A5E8DF761	owns	machine_601E6167B1
client_4A5E8DF761	owns	machine_2723C08C7E
client_4A5E8DF761	owns	machine_DCD18AD346
client_4A5E8DF761	owns	machine_8AC829FA46
client_4A5E8DF761	owns	machine_F0107E61D5
client_4A5E8DF761	owns	machine_F8E7B838AA
client_4A5E8DF761	owns	machine_0B4B515A76
client_4A5E8DF761	owns	machine_65D9D8E3DA
client_4A5E8DF761	owns	machine_A3C320A65D
client_4A5E8DF761	owns	machine_0ED6CD473E
client_4A5E8DF761	owns	machine_C7F2997817
client_4A5E8DF761	owns	machine_E80C9EE499
client_4A5E8DF761	owns	machine_BFEED33162
client_4A5E8DF761	owns	machine_F899DA9A38
client_4A5E8DF761	owns	machine_E1443A1F6B
client_4A5E8DF761	owns	machine_07A1A9DC12
client_4A5E8DF761	owns	machine_7ABAE42C58
client_4A5E8DF761	owns	machine_12EC659BA6
client_4A5E8DF761	owns	machine_2B32929A07
client_4A5E8DF761	owns	machine_7A62A36FBD
client_4A5E8DF761	owns	machine_AF04B0FDCE
client_4A5E8DF761	owns	machine_FA8F9F34B0
client_4A5E8DF761	owns	machine_99D30CB88E
client_4A5E8DF761	owns	machine_3309059FB5
client_4A5E8DF761	owns	machine_2B37E776A6
client_4A5E8DF761	owns	machine_02A084CC13
client_4A5E8DF761	owns	machine_A0DF351A54
client_4A5E8DF761	owns	machine_553E4CFFE8
client_4A5E8DF761	owns	machine_182DB6BB98
client_4A5E8DF761	owns	machine_41B5DE17BC
client_4A5E8DF761	owns	machine_C104EEB06E
client_4A5E8DF761	owns	machine_AE5801F229
client_4A5E8DF761	owns	machine_09B23E2B58
client_4A5E8DF761	owns	machine_AAE34CB2FF
client_4A5E8DF761	owns	machine_6CAA91148A
client_4A5E8DF761	owns	machine_D83DA61FDF
client_4A5E8DF761	owns	machine_34CD8FF2D2
client_4A5E8DF761	owns	machine_65ADE48EF2
client_4A5E8DF761	owns	machine_92705B2CAD
client_4A5E8DF761	owns	machine_59A90C6121
client_4A5E8DF761	owns	machine_807AFB31FF
client_4A5E8DF761	owns	machine_FAAAE98040
client_4A5E8DF761	owns	machine_4499BF2710
client_4A5E8DF761	owns	machine_6F30AFFF7F
client_4A5E8DF761	owns	machine_6999D4B81A
client_4A5E8DF761	owns	machine_9BE1A6185B
client_4A5E8DF761	owns	machine_0847636732
client_4A5E8DF761	owns	machine_317CC2E4E1
client_4A5E8DF761	owns	machine_55E405D2BD
client_4A5E8DF761	owns	machine_CC026F1D50
client_4A5E8DF761	owns	machine_96502400FE
client_4A5E8DF761	owns	machine_C83AA7570F
client_4A5E8DF761	owns	machine_0F2278709C
client_4A5E8DF761	owns	machine_C21F17CBB4
client_4A5E8DF761	owns	machine_C50600C346
client_4A5E8DF761	owns	machine_8CC72CDF66
client_4A5E8DF761	owns	machine_C5F2397E8A
client_4A5E8DF761	owns	machine_FFCDFD4771
client_4A5E8DF761	owns	machine_85F5AC0AB5
client_4A5E8DF761	owns	machine_74FD5416D4
client_4A5E8DF761	owns	machine_4453021421
client_4A5E8DF761	owns	machine_5DBAD61564
client_4A5E8DF761	owns	machine_2CD69E4C89
client_4A5E8DF761	owns	machine_19ED7DB4D0
client_4A5E8DF761	owns	machine_CEB1157CE4
client_4A5E8DF761	owns	machine_641EF46CFE
client_4A5E8DF761	owns	machine_95FCD27D46
client_4A5E8DF761	owns	machine_E8B18387F7
client_4A5E8DF761	owns	machine_535CAE3B3F
client_4A5E8DF761	owns	machine_CF3B17D013
client_4A5E8DF761	owns	machine_96A90C3CC2
client_4A5E8DF761	owns	machine_339EA4FB2D
client_4A5E8DF761	owns	machine_92F367876D
client_4A5E8DF761	owns	machine_A5ECACF790
client_4A5E8DF761	owns	machine_7C145C0D44
client_4A5E8DF761	owns	machine_EE2833DBE5
client_4A5E8DF761	owns	machine_716D1E53F0
client_4A5E8DF761	owns	machine_533276AC57
client_4A5E8DF761	owns	machine_8C9E51F56F
client_4A5E8DF761	owns	machine_EDD32D20CC
client_4A5E8DF761	owns	machine_3EEF977D61
client_4A5E8DF761	owns	machine_5F9DD6A6D5
client_4A5E8DF761	owns	machine_518A205127
client_4A5E8DF761	owns	machine_E30F8B306B
client_4A5E8DF761	owns	machine_511AE13C5B
client_4A5E8DF761	owns	machine_3CCA69C833
client_4A5E8DF761	owns	machine_054158A669
client_4A5E8DF761	owns	machine_07E9DF083C
client_4A5E8DF761	owns	machine_3128D8866C
client_4A5E8DF761	owns	machine_DC5775534A
client_4A5E8DF761	owns	machine_A2B779E82C
client_4A5E8DF761	owns	machine_808D6481A0
client_4A5E8DF761	owns	machine_4BA632261D
client_4A5E8DF761	owns	machine_FC032AEBE9
client_4A5E8DF761	owns	machine_36DBB2A8EF
client_4A5E8DF761	owns	machine_9C85BEAE86
client_4A5E8DF761	owns	machine_FA3E752C80
client_4A5E8DF761	owns	machine_A620A9695F
client_4A5E8DF761	owns	machine_6D70A57F60
client_4A5E8DF761	owns	machine_EAC38B4395
client_4A5E8DF761	owns	machine_0C29461724
client_4A5E8DF761	owns	machine_521009095C
client_4A5E8DF761	owns	machine_4B68E5A5EA
client_4A5E8DF761	owns	machine_193361DE8C
client_4A5E8DF761	owns	machine_709D1D1D3C
client_4A5E8DF761	owns	machine_D207DE3556
client_4A5E8DF761	owns	machine_4E7D281821
client_4A5E8DF761	owns	machine_3983D8381D
client_4A5E8DF761	owns	machine_0FDFE2C35B
client_4A5E8DF761	owns	machine_50D3703BCC
client_4A5E8DF761	owns	machine_76BCD86A78
client_4A5E8DF761	owns	machine_672F081C60
client_4A5E8DF761	owns	machine_90785BBF1A
client_4A5E8DF761	owns	machine_6BB6A296D6
client_4A5E8DF761	owns	machine_7373F045E1
client_4A5E8DF761	owns	machine_A47127DB01
client_4A5E8DF761	owns	machine_E186F7513E
client_4A5E8DF761	owns	machine_E5A509EE76
client_4A5E8DF761	owns	machine_947D1C339D
client_4A5E8DF761	owns	machine_EE11B03914
client_4A5E8DF761	owns	machine_F54E8A0AAB
client_4A5E8DF761	owns	machine_C6471FC700
client_4A5E8DF761	owns	machine_06955D7797
client_4A5E8DF761	owns	machine_F8A668557D
client_4A5E8DF761	owns	machine_51F9772DE2
client_4A5E8DF761	owns	machine_3FDF281C88
client_4A5E8DF761	owns	machine_D3AF8D61B8
client_4A5E8DF761	owns	machine_259A823514
client_4A5E8DF761	owns	machine_089D82A535
client_4A5E8DF761	owns	machine_8A2C05C28F
client_4A5E8DF761	owns	machine_A41D48098C
client_4A5E8DF761	owns	machine_8DC50E8FE3
client_4A5E8DF761	owns	machine_2DE5C6A8D6
client_4A5E8DF761	owns	machine_577D038CC5
client_4A5E8DF761	owns	machine_E301AAC4B6
client_4A5E8DF761	owns	machine_3B95E115F7
client_4A5E8DF761	owns	machine_645C1CA6AB
client_4A5E8DF761	owns	machine_6757C6102D
client_4A5E8DF761	owns	machine_227B8DECB7
client_4A5E8DF761	owns	machine_6DD9E6D945
client_4A5E8DF761	owns	machine_AEF85F5086
client_4AE0E06B3B	owns	machine_F7CD745236
client_4AE0E06B3B	owns	machine_9DEDC58ED1
client_4AE0E06B3B	owns	machine_F6055A167E
client_4AE0E06B3B	owns	machine_018C14A3BA
client_4AE0E06B3B	owns	machine_C83CC0DD0F
client_4AE0E06B3B	owns	machine_F784198FB2
client_4BABD8FD89	owns	machine_9964549106
client_4BBE0FA905	owns	machine_6DFF664958
client_4BBE0FA905	owns	machine_5DCC377376
client_4BBE0FA905	owns	machine_1ACD293A7B
